day;drug concentration (uM);spheroIndex;Name;Index;Wells;multiple;Area (pix2);Centroid;Perimeter (pix);Solidity;Equivalent Diameter (pix);Circularity;Aspect ratio;Mean grey value;Homogeneity;Energy;Correlation;viability score
1;0;19;19_1024_0;0;1024;False;2004;(71, 73);179,8822494;0,948190206;50,51308788;0,778271204;0,900601612;601,2709314;0,967398433;0,904834869;0,928191572;113,0804891
1;0,1;5;5_1401_0;0;1401;False;2717,5;(68, 82);238,2670256;0,904175678;58,82200662;0,60152202;0,875983184;700,4440384;0,94119904;0,870941023;0,914403136;95,38319733
1;0,1;6;6_1101_0;0;1101;False;2583,5;(78, 82);213,7817442;0,925985663;57,35341632;0,710357709;0,944116102;744,3081715;0,942326542;0,877651811;0,91534962;91,30588012
1;0,1;7;7_0701_0;0;701;False;2338;(69, 75);242,1665199;0,865925926;54,56037074;0,500986669;0,917578595;460,1813172;0,936001264;0,858294747;0,90195687;113,7311248
1;0,1;9;9_0202_0;0;202;False;2514,5;(70, 71);214,4091611;0,924278625;56,58233678;0,687345081;0,921002846;677,5777934;0,947526248;0,880873581;0,915152997;89,13709437
1;0,1;10;10_0205_0;0;205;False;2532,5;(69, 66);227,5807341;0,894876325;56,78449742;0,61445252;0,972959572;747,7900841;0,946417038;0,879399536;0,90549473;91,04562583
1;0,1;11;11_0208_0;0;208;False;2730,5;(74, 69);243,5807341;0,871667997;58,96253537;0,578317287;0,834558785;759,271085;0,950780565;0,870475565;0,915563215;89,39734866
1;0,1;12;12_0210_0;0;210;False;2559,5;(78, 77);254,8944422;0,820615582;57,08639606;0,49504453;0,933712638;655,5636388;0,950037356;0,877322782;0,909159077;92,26014585
1;0,1;13;13_0213_0;0;213;False;2446;(73, 74);218,5096674;0,91115664;55,80630723;0,643761507;0,802889084;732,2024314;0,948638562;0,883603229;0,913822054;94,64581018
1;0,1;14;14_0216_0;0;216;False;2582,5;(81, 70);242,0660151;0,898104677;57,3423153;0,553837748;0,884075276;698,7604718;0,943118278;0,876960865;0,916800587;96,85797164
1;0,1;15;15_0219_0;0;219;False;2260,5;(75, 73);213,7817446;0,884389671;53,64846681;0,621545808;0,912159368;794,6018147;0,954595797;0,891881792;0,920669415;102,0196817
1;0,1;16;16_0222_0;0;222;False;2144;(71, 70);195,6812391;0,924735821;52,24773281;0,703616905;0,921494414;676,1932665;0,953672248;0,897835787;0,913042198;96,07720877
1;0,1;17;17_0424_0;0;424;False;1738;(73, 78);182,3675312;0,899353169;47,04136827;0,656696344;0,918221113;711,4752934;0,958249188;0,916179252;0,900648805;80,98245995
1;0,1;19;19_1024_0;0;1024;False;1800,5;(83, 79);185,2964633;0,904319437;47,87972222;0,658974683;0,87736283;538,2958419;0,95816761;0,913248955;0,910249461;91,65288584
1;0,1;20;20_1224_0;0;1224;False;1855,5;(74, 68);185,296463;0,904019488;48,60551384;0,67910443;0,91151164;519,5084435;0,951951876;0,910889245;0,902791281;98,7665031
1;1;4;4_1503_0;0;1503;False;2355;(87, 68);203,5391039;0,924617197;54,75837039;0,714340148;0,906696566;712,8632247;0,961513774;0,888407739;0,90587512;45,89150649
1;1;10;10_0205_0;0;205;False;2867;(79, 70);264,4507909;0,852132561;60,41835627;0,51516674;0,710020118;727,3517434;0,947570787;0,86373568;0,910123593;56,17155095
1;1;11;11_0208_0;0;208;False;2421,5;(75, 69);206,6101712;0,924589538;55,526116;0,712838163;0,836707106;726,0362517;0,957939436;0,885250551;0,911448425;54,39314664
1;1;12;12_0211_0;0;211;False;2423,5;(68, 69);240,5512965;0,860770733;55,54904173;0,526304986;0,802439994;709,0209717;0,960876618;0,884480252;0,916135642;49,01455797
1;1;13;13_0214_0;0;214;False;2522;(78, 64);236,3675309;0,856366723;56,66665803;0,567256275;0,880237654;745,1711143;0,955945946;0,879866375;0,911286793;54,13289235
1;1;14;14_0217_0;0;217;False;2689;(77, 72);273,3380932;0,813369631;58,51274336;0,452272671;0,770849261;631,6401041;0,950501548;0,87154263;0,917354417;54,52327378
1;1;17;17_0524_0;0;524;False;2531;(85, 74);254,8528119;0,836417713;56,7676782;0,489692158;0,770974087;810,7777702;0,954375763;0,878647337;0,909123928;65,15032396
